TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES",SKU
"Shahadah Arabic Calligraphy Vintage Boxy T-Shirt — Heavyweight Snow Wash Raw Hem Tee — Islamic Streetwear","A premium heavyweight boxy t-shirt featuring elegant Arabic calligraphy of La ilaha illa Allah (There is no god but Allah), a powerful declaration of faith representing the oneness of God.

Designed with a vintage snow wash finish and raw hem for a modern streetwear aesthetic while maintaining a respectful and minimal presentation.

Crafted from thick, high-quality cotton for a structured yet comfortable fit, perfect for everyday wear or layering.

Gender: Unisex
Model: Loose
Fabric: 100% cotton
Fabric Weight: 10.0 oz/yd² (340 g/m²)
Fabric Thickness: Thick
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature, avoid ironing on print; Do not dry clean
Features: Basics, Casual, Sporty, Street, Vintage, Daily Casual, Outdoor, Running, Sport, Office, Pure Cotton, Washed, Frayed, Short Sleeve, Drop Shoulder, Round Neck / O-Neck, Regular, Oversized, Spring, Summer, Autumn
Print Size: 40*52 cm",49.99,USD,999,"Islamic,Arabic,arabic_calligraphy,muslim_vintage,free_palestine,filisteen,drop_shoulder_tee,Oversized_arab_shirt,Palestine_t_shirt,shirt_with_arab,vintage_palestine,keffiyeh_streetwear,Islamic_clothes",,https://i.etsystatic.com/34343828/r/il/1fcc70/7778577191/il_fullxfull.7778577191_9tky.jpg,https://i.etsystatic.com/34343828/r/il/168aba/7778570127/il_fullxfull.7778570127_6la8.jpg,https://i.etsystatic.com/34343828/r/il/4c475a/7778570027/il_fullxfull.7778570027_5hwa.jpg,https://i.etsystatic.com/34343828/r/il/374f29/7778570039/il_fullxfull.7778570039_q0x5.jpg,https://i.etsystatic.com/34343828/r/il/4927e9/7730625100/il_fullxfull.7730625100_ha3g.jpg,https://i.etsystatic.com/34343828/r/il/7fbec0/7778570085/il_fullxfull.7778570085_k2lw.jpg,https://i.etsystatic.com/34343828/r/il/1d32cc/7730625202/il_fullxfull.7730625202_q2dn.jpg,https://i.etsystatic.com/34343828/r/il/d3f4b0/7778570157/il_fullxfull.7778570157_8muy.jpg,https://i.etsystatic.com/34343828/r/il/431a37/7730625248/il_fullxfull.7730625248_lhu8.jpg,https://i.etsystatic.com/34343828/r/il/e5dddd/7778570203/il_fullxfull.7778570203_83h5.jpg,Color,"Primary color","Washed Black,Washed Cement Gray","Custom Property",size,"S,M,L,XL","260221PODPQ3007#001,260221PODPQ3007#002,260221PODPQ3007#003,260221PODPQ3007#004,260221PODPQ3007#005,260221PODPQ3007#006,260221PODPQ3007#007,260221PODPQ3007#008"
"Baggy Sweatpants: Pure Cotton, Loose Fit - Handcrafted Comfort","Experience the effortless comfort of these baggy sweatpants, designed for those who appreciate a loose fit and casual style. Crafted from 100% pure cotton, these wide sweatpants blend vintage charm with modern streetwear vibes, perfect for everyday wear. Whether you're lounging at home or stepping out, their oversized jogger silhouette ensures you stay cool and comfy all day long.

- ✅ 100% thick cotton fabric for durability and breathability
- ✅ Loose fit with mid-waist drawstring for adjustable comfort
- ✅ Suitable for spring, autumn, and winter seasons
- ✅ Machine washable at 30°C on gentle cycle; tumble dry low; iron on low heat avoiding prints

Each pair is handcrafted, making every item unique with natural variations that celebrate artisanal quality.

- Processing time includes careful handcrafting to ensure quality
- Ships promptly with secure packaging to maintain product integrity
- Custom orders not available; please refer to sizing chart before purchase

Our shop is dedicated to delivering timeless basics that combine comfort and style effortlessly. We take pride in offering handcrafted pieces that elevate your daily wardrobe with authenticity and care.",69.99,USD,972,"Cotton_Loose_Fit,Handcrafted_Comfort,Loose_Fit_Joggers,Wide_Leg_Sweatpants,Spring_Autumn_Wear,Timeless_Basics_Wear,Classic_Vintage_Look,Soft_Fabric_Joggers,Loose_fit,Wide,chipanzee,loose_fit_sweatpants,y2k_sweatpants",Cotton,https://i.etsystatic.com/34343828/r/il/18a10c/7025947072/il_fullxfull.7025947072_iyrp.jpg,https://i.etsystatic.com/34343828/r/il/cfb6f1/7073924601/il_fullxfull.7073924601_iwtl.jpg,https://i.etsystatic.com/34343828/r/il/903ba7/7025947344/il_fullxfull.7025947344_1ba5.jpg,https://i.etsystatic.com/34343828/r/il/638774/7025947136/il_fullxfull.7025947136_hxvq.jpg,https://i.etsystatic.com/34343828/r/il/3e44bd/7025947200/il_fullxfull.7025947200_pods.jpg,https://i.etsystatic.com/34343828/r/il/56d337/7025947514/il_fullxfull.7025947514_e3um.jpg,https://i.etsystatic.com/34343828/r/il/1fc5f3/7073924787/il_fullxfull.7073924787_q8tr.jpg,https://i.etsystatic.com/34343828/r/il/cec6b4/7073924859/il_fullxfull.7073924859_cq4g.jpg,https://i.etsystatic.com/34343828/r/il/3e3580/7187211070/il_fullxfull.7187211070_1yue.jpg,,Color,"Primary color","Black,Gray Blue","Custom Property",Size,"S,M,L,XL,2XL","250717PODPX0347#002,250717PODPX0347#003,250717PODPX0347#004,250717PODPX0347#006,250717PODPX0347#007,250717PODPX0347#008,250717PODPX0347#009,250717PODPX0347#001,250717PODPX0347#005,250717PODPX0347#010"
"White Arabic Calligraphy Compression Shirt – Muslim Gym Workout Top, Islamic Fitness Tee","This compression-fit tee blends performance and style with a unique Arabic-inspired wing design across the chest. Made from a stretchy, breathable fabric, it’s built for movement — whether you're training, lifting, or just making a statement. The slim fit hugs the body while offering flexibility and comfort, and the graphic adds a sharp, cultural edge to your look.",34.99,USD,998,"Workout,Calligraphy,Casual,Summer,Breathable,modest_gym_wear,muslim_athletic_wear,muslim_sportswear,sport_hijab,muslim_activewear,modest_gym_clothes",,https://i.etsystatic.com/34343828/r/il/d2e4a9/7530684469/il_fullxfull.7530684469_rw29.jpg,https://i.etsystatic.com/34343828/r/il/1fd63c/7530684701/il_fullxfull.7530684701_e3cx.jpg,https://i.etsystatic.com/34343828/r/il/06864e/7066558579/il_fullxfull.7066558579_q1y1.jpg,https://i.etsystatic.com/34343828/r/il/9c7013/7066558605/il_fullxfull.7066558605_flsr.jpg,https://i.etsystatic.com/34343828/r/il/50910a/7066558667/il_fullxfull.7066558667_7d7r.jpg,https://i.etsystatic.com/34343828/r/il/afea82/7018579912/il_fullxfull.7018579912_4mxj.jpg,,,,,Color,"Primary color",White,"Custom Property",Size,"S,M,L,XL,2XL","250714PODRZ1409#001,250714PODRZ1409#005,250714PODRZ1409#002,250714PODRZ1409#003,250714PODRZ1409#004"
"Resistance Snow Washed Oversized Boxy T-Shirt – Free Palestine Graphic Raw-faded Tee, Arabic Streetwear, Unisex Shirt","Make a statement without saying a word. This snow-washed oversized T-shirt features a bold resistance-inspired graphic with Arabic text, blending streetwear culture, identity, and meaning into one powerful piece.

Designed for comfort and presence, this tee has a vintage washed finish, relaxed oversized fit, and heavyweight cotton feel — perfect for everyday wear or making a statement wherever you go.

Gender: Unisex
Model: Loose
Fabric: 100% cotton
Fabric Weight: 10.0 oz/yd² (340 g/m²)
Fabric Thickness: Thick
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature, avoid ironing on print; Do not dry clean
Features: Basics, Casual, Sporty, Street, Vintage, Daily Casual, Outdoor, Running, Sport, Office, Pure Cotton, Washed, Frayed, Short Sleeve, Drop Shoulder, Round Neck / O-Neck, Regular, Oversized, Spring, Summer, Autumn
Print Size: 40*",49.99,USD,998,"Islamic_shirt,Arabic_calligraphy,Free_Palestine,Palestine_shirt,vintage_palestine,oversized_frayed_tee,Keffiyeh_shirt,shirt_with_arab,islamic_streetwear,Palestine_streetwear,cropped_fit,oversized_boxy_fit,Protest_shirt",,https://i.etsystatic.com/34343828/r/il/693547/7671763677/il_fullxfull.7671763677_cyxh.jpg,https://i.etsystatic.com/34343828/r/il/61d74d/7623817258/il_fullxfull.7623817258_dtmj.jpg,https://i.etsystatic.com/34343828/r/il/8fbc87/7623795994/il_fullxfull.7623795994_k7o7.jpg,https://i.etsystatic.com/34343828/r/il/7b93c5/7671742351/il_fullxfull.7671742351_adxw.jpg,https://i.etsystatic.com/34343828/r/il/fb5932/7671742375/il_fullxfull.7671742375_aj3p.jpg,https://i.etsystatic.com/34343828/r/il/5d5546/7623796102/il_fullxfull.7623796102_5tml.jpg,https://i.etsystatic.com/34343828/r/il/137b8e/7671742499/il_fullxfull.7671742499_db7r.jpg,https://i.etsystatic.com/34343828/r/il/5d01a8/7623796228/il_fullxfull.7623796228_5fyq.jpg,https://i.etsystatic.com/34343828/r/il/b4ecb8/7623796284/il_fullxfull.7623796284_ks1t.jpg,https://i.etsystatic.com/34343828/r/il/908efd/7623796352/il_fullxfull.7623796352_8abi.jpg,Color,"Primary color","Washed Black","Custom Property",size,"S,M,L,XL","260121PODPQ1934#001,260121PODPQ1934#002,260121PODPQ1934#003,260121PODPQ1934#004"
"Baggy Sweatpants - 100% Cotton Acid Wash Heavyweight Joggers","These acid-washed heavyweight sweatpants are built for comfort, structure, and everyday streetwear style. Designed with a relaxed oversized fit and soft heavyweight cotton, they deliver a premium feel with a naturally faded, worn-in look.

Perfect for lounging, layering, or completing a full streetwear fit, these pants balance comfort and style effortlessly.

Gender: Unisex
Fabric: 100% cotton
Fabric Weight: 12.4 oz/yd² (420 g/m²)
Fabric Thickness: Thick
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature, avoid ironing on print; Do not dry clean
Features: Basics, Casual, Sporty, Street, Vintage, Daily Casual, Outdoor, Running, Sport, Pure Cotton, Washed, Snow Wash, Drawstring, Long, Loose, Mid Waist, Spring, Autumn, Winter
Print Size: 40*52 cm",69.39,USD,996,"wide_leg_sweatpants,baggy_sweatpants,baggy_sweats,baggy_gym_pants,vintage_sweatpants,baggy_joggers,hip_hop_dance_pants,martial_arts_pants,baggy_dance_pants,fleece_lined_joggers,flowy_yoga_pants,terry_cloth_joggers,islamic_pants",Cotton,https://i.etsystatic.com/34343828/r/il/d0a00f/8113674371/il_fullxfull.8113674371_i0c0.jpg,https://i.etsystatic.com/34343828/r/il/211f71/8065756892/il_fullxfull.8065756892_1dvp.jpg,https://i.etsystatic.com/34343828/r/il/fd776d/8065756924/il_fullxfull.8065756924_orii.jpg,https://i.etsystatic.com/34343828/r/il/5a536f/8113674509/il_fullxfull.8113674509_6vq4.jpg,https://i.etsystatic.com/34343828/r/il/d42918/8113674589/il_fullxfull.8113674589_qvib.jpg,https://i.etsystatic.com/34343828/r/il/5c9a72/8113674659/il_fullxfull.8113674659_rx1j.jpg,https://i.etsystatic.com/34343828/r/il/8208c7/8065757210/il_fullxfull.8065757210_8pcx.jpg,https://i.etsystatic.com/34343828/r/il/58c91e/8065757276/il_fullxfull.8065757276_ado2.jpg,https://i.etsystatic.com/34343828/r/il/a7e640/8065757316/il_fullxfull.8065757316_2hea.jpg,https://i.etsystatic.com/34343828/r/il/fc30a3/8065757378/il_fullxfull.8065757378_46q7.jpg,"Custom Property",color,"Dark Gray,Dark Blue,Brown,Light Gray,Black","Custom Property",size,"S,M,L,XL,2XL","260527PODPX4780#024,260527PODPX4780#018,260527PODPX4780#015,260527PODPX4780#014,260527PODPX4780#013,260527PODPX4780#009,260527PODPX4780#008,260527PODPX4780#004,260527PODPX4780#003,260527PODPX4780#002,260527PODPX4780#001,260527PODPX4780#025,260527PODPX4780#023,260527PODPX4780#022,260527PODPX4780#021,260527PODPX4780#020,260527PODPX4780#019,260527PODPX4780#017,260527PODPX4780#016,260527PODPX4780#012,260527PODPX4780#011,260527PODPX4780#010,260527PODPX4780#007,260527PODPX4780#006,260527PODPX4780#005"
"Arabic Shirt - Cotton Heavyweight Boxy Arabic Calligraphy Bismillah T Shirt Muslim Streetwear","This washed tee features an elegant gold “بسم الله” (Bismillah) calligraphy design intertwined with a detailed red rose and green leaves. Symbolizing beauty, grace, and the beginning of all things in the name of God, this piece blends deep meaning with a soft aesthetic for spiritual streetwear done right.

Gender: Unisex
Model: Loose
Fabric: 100% cotton
Fabric Weight: 7.7 oz/yd² (260 g/m²)
Fabric Thickness: Moderate
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature; avoid ironing on print. Do not dry clean
Features: Basics, Casual, Street, Daily Casual, Outdoor, Pure Cotton, Washed, Short Sleeve, Drop Shoulder, Round Neck/O-Neck, Regular, Loose, Summer, Autumn
Print Size: 40*52 cm",49.99,USD,997,"Arabic_shirt,palestine_shirt,palestine_t_shirt,islamic_clothing,arabic_tunic,arabic_text_shirt,hijabi_outfit,eid_al_adha_gift,muslim_wife_gift,muslim_streetwear,islamic_graphic_tee,boxy_tee",Cotton,https://i.etsystatic.com/34343828/r/il/c923b8/7530657233/il_fullxfull.7530657233_dn7s.jpg,https://i.etsystatic.com/34343828/r/il/a065f3/7387014087/il_fullxfull.7387014087_6ty0.jpg,https://i.etsystatic.com/34343828/r/il/f36234/7053716618/il_fullxfull.7053716618_jr24.jpg,https://i.etsystatic.com/34343828/r/il/844ba1/7101678077/il_fullxfull.7101678077_b138.jpg,https://i.etsystatic.com/34343828/r/il/302851/7053716654/il_fullxfull.7053716654_jgfy.jpg,https://i.etsystatic.com/34343828/r/il/5fafc2/7101678115/il_fullxfull.7101678115_j3ud.jpg,https://i.etsystatic.com/34343828/r/il/18e6dd/7101678163/il_fullxfull.7101678163_f2fb.jpg,https://i.etsystatic.com/34343828/r/il/4d60d3/7053716732/il_fullxfull.7053716732_1xh3.jpg,https://i.etsystatic.com/34343828/r/il/6bf3f5/7053716762/il_fullxfull.7053716762_3xs8.jpg,,Color,"Primary color","Black,Gray Green,Haze Gray,Ume Purple","Custom Property",Size,"S,M,L,XL,2XL","250726PODPQ1737#002,250726PODPQ1737#003,250726PODPQ1737#007,250726PODPQ1737#009,250726PODPQ1737#010,250726PODPQ1737#011,250726PODPQ1737#012,250726PODPQ1737#015,250726PODPQ1737#016,250726PODPQ1737#018,250726PODPQ1737#001,250726PODPQ1737#004,250726PODPQ1737#005,250726PODPQ1737#006,250726PODPQ1737#008,250726PODPQ1737#013,250726PODPQ1737#014,250726PODPQ1737#017,250726PODPQ1737#019,250726PODPQ1737#020"
"Islamic Calligraphy Rose Hoodie – Salam Bismillah Arabic Streetwear, Fleece Sweatshirt","This washed tee features an elegant gold “بسم الله” (Bismillah) calligraphy design intertwined with a detailed red rose and green leaves. Symbolizing beauty, grace, and the beginning of all things in the name of God, this piece blends deep meaning with a soft aesthetic for spiritual streetwear done right.
Gender: Unisex
Model: Loose
Fabric: 85%% cotton, 15% polyester
Fabric Weight: 11.22 oz/yd² (380 g/m²)
Fabric Thickness: Moderate
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature, avoid ironing on print; Do not dry clean
Features: Basics,, Casual, Preppy, Sporty, Street, Daily Casual, Outdoor, School, Sport, Office, Cotton Blend, Long Sleeve, Drop Shoulder, Hooded, Regular, Oversized, Winter
Print Size: 40*52 cmm",69.99,USD,998,"Islamic_hoodie,Free_Palestine,Salam_hoodie,Arabic_hoodie,arab_streetwear,Oversized_vintage,Palestine_hoodie,Bismillah_sweater,Muslim_sweatshirt,vintage_arabic,Arabic_calligraphy,arabic_art,drop_shoulder",cotton,https://i.etsystatic.com/34343828/r/il/69364f/7649614886/il_fullxfull.7649614886_e0l0.jpg,https://i.etsystatic.com/34343828/r/il/78506a/7697561441/il_fullxfull.7697561441_qfp2.jpg,https://i.etsystatic.com/34343828/r/il/ffa6c0/7697554447/il_fullxfull.7697554447_jug5.jpg,https://i.etsystatic.com/34343828/r/il/f57da5/7649607714/il_fullxfull.7649607714_o7dc.jpg,https://i.etsystatic.com/34343828/r/il/bdc11a/7649607734/il_fullxfull.7649607734_1jjy.jpg,https://i.etsystatic.com/34343828/r/il/7391ac/7649607766/il_fullxfull.7649607766_jnw6.jpg,https://i.etsystatic.com/34343828/r/il/8fc2d4/7649607804/il_fullxfull.7649607804_16nw.jpg,https://i.etsystatic.com/34343828/r/il/233c2e/7649607850/il_fullxfull.7649607850_70mi.jpg,https://i.etsystatic.com/34343828/r/il/dded38/7697554635/il_fullxfull.7697554635_hb0n.jpg,https://i.etsystatic.com/34343828/r/il/d7f5d9/7649607910/il_fullxfull.7649607910_c8k6.jpg,Color,"Primary color",Black,"Custom Property",size,"S,M,L,XL,2XL,3XL","260128PODRB4363#001,260128PODRB4363#002,260128PODRB4363#003,260128PODRB4363#004,260128PODRB4363#005,260128PODRB4363#006"
"Oversized Palestine T-Shirt, Thawra Arabic Calligraphy Tee, Keffiyeh Resistance Graphic, Vintage Islamic Streetwear Shirt","This shirt blends raw emotion and vintage texture with a bold design featuring a blood-red rose, Gothic calligraphy, and subtle distressed splatters. Spelling ""Thawra"" which is revolution in Arabic. With a frayed finish, stone-washed black base, and heart-like detailing, this piece speaks to heartbreak, rebellion, and soul. Free Palestine ;)

Gender: Unisex
Model: Loose
Fabric: 100% cotton
Fabric Weight: 7.4 oz/yd² (250 g/m²)
Fabric Thickness: Moderate
Fabric Stretch: Slight Stretch
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature; avoid ironing on print. Do not dry clean
Features: Casual, Street, Daily Casual, Outdoor, School, Pure Cotton, Snow Wash, Washed, Short Sleeve, Drop Shoulder, Round Neck/O-Neck, Regular, Loose, Summer
Print Size: 40*52 cm",49.99,USD,995,"Islamic,Free_Palestine,Palestine,Arabic_Shirt,Palestine_Shirt,Islamic_Shirt,Oversized,Baggy,T-Shirt,Vintage_Shirt,Retro,Gothic_shirt,Muslim",Cotton,https://i.etsystatic.com/34343828/r/il/aec509/7612749989/il_fullxfull.7612749989_6omr.jpg,https://i.etsystatic.com/34343828/r/il/abf3bb/7564805596/il_fullxfull.7564805596_po1m.jpg,https://i.etsystatic.com/34343828/r/il/9575a7/7098811815/il_fullxfull.7098811815_tjxv.jpg,https://i.etsystatic.com/34343828/r/il/76cc9f/7098811853/il_fullxfull.7098811853_f3pd.jpg,https://i.etsystatic.com/34343828/r/il/eae687/7098811873/il_fullxfull.7098811873_i7r2.jpg,https://i.etsystatic.com/34343828/r/il/21878a/7050849578/il_fullxfull.7050849578_jgsr.jpg,https://i.etsystatic.com/34343828/r/il/59dd21/7098811967/il_fullxfull.7098811967_724p.jpg,https://i.etsystatic.com/34343828/r/il/db9ab7/7098812017/il_fullxfull.7098812017_oisi.jpg,,,Color,"Primary color",Black,"Custom Property",Size,"S,M,L,XL,2XL","250725PODPQ1775#002,250725PODPQ1775#005,250725PODPQ1775#001,250725PODPQ1775#003,250725PODPQ1775#004"
"Stand With Sudan Hoodie – Arabic Calligraphy, Palestine Solidarity Heavyweight Streetwear","Stand for justice. Wear your voice.
This Free Sudan Heavyweight Hoodie features bold Arabic calligraphy artwork paired with a powerful Stand With Sudan message on the back. Designed for those who believe fashion can speak louder than words, this hoodie blends meaningful activism with premium streetwear quality.
Made with a thick, heavyweight fabric and a drop-shoulder oversized fit, this hoodie delivers warmth, comfort, and presence—perfect for everyday wear, protests, or simply making a statement.

Gender: Unisex
Model: Loose
Fabric: 42% cotton, 53% polyester, 5% other fibers
Fabric Weight: 10.3 oz/yd² (350 g/m²)
Fabric Thickness: Thick
Fabric Stretch: Slight Stretch
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature, avoid ironing on print; Do not dry clean
Features: Casual, Street, Daily Casual, Cotton Blend, Long Sleeve, Drop Shoulder, Hooded, Regular, Loose, Autumn, Winter",69.99,USD,998,"sweatshirt,sudan_hoodie,free_sudan,arabic_streetwear,Arab,Islamic,Islam,Calligraphy,Free_paslestine,Palestine_hoodie,Keffiyeh,oversized,heavyweight",Cotton,https://i.etsystatic.com/34343828/r/il/20d6e7/7568214032/il_fullxfull.7568214032_f864.jpg,https://i.etsystatic.com/34343828/r/il/f276d5/7568213960/il_fullxfull.7568213960_acef.jpg,https://i.etsystatic.com/34343828/r/il/d1c8ce/7616156477/il_fullxfull.7616156477_b017.jpg,https://i.etsystatic.com/34343828/r/il/1e19ed/7568212408/il_fullxfull.7568212408_5fey.jpg,https://i.etsystatic.com/34343828/r/il/33a80a/7616156437/il_fullxfull.7616156437_8fkn.jpg,https://i.etsystatic.com/34343828/r/il/b27e8f/7568212366/il_fullxfull.7568212366_9jog.jpg,https://i.etsystatic.com/34343828/r/il/fa71e1/7616156517/il_fullxfull.7616156517_gv77.jpg,https://i.etsystatic.com/34343828/r/il/4a3462/7616156575/il_fullxfull.7616156575_du6g.jpg,https://i.etsystatic.com/34343828/r/il/25bbd7/7568212578/il_fullxfull.7568212578_1e5w.jpg,https://i.etsystatic.com/34343828/r/il/8af3ac/7568212646/il_fullxfull.7568212646_ru5q.jpg,Color,"Primary color","Black,Coffee","Custom Property",size,"S,M,L,XL,2XL","260105PODRB1761#001,260105PODRB1761#002,260105PODRB1761#003,260105PODRB1761#004,260105PODRB1761#009,260105PODRB1761#010,260105PODRB1761#005,260105PODRB1761#006,260105PODRB1761#007,260105PODRB1761#008"
"Arabic Sweatpants - 100% Cotton Calligraphy Snow Washed Heavyweight Joggers","These snow-washed heavyweight sweatpants are built for comfort, structure, and everyday streetwear style. Designed with a relaxed oversized fit and soft heavyweight cotton, they deliver a premium feel with a naturally faded, worn-in look.

Perfect for lounging, layering, or completing a full streetwear fit, these pants balance comfort and style effortlessly.

Gender: Unisex
Model: Regular
Fabric: 100% cotton
Fabric Weight: 12.4 oz/yd² (420 g/m²)
Fabric Thickness: Thick
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature, avoid ironing on print; Do not dry clean
Features: Basics, Casual, Sporty, Street, Vintage, Daily Casual, Outdoor, Running, Sport, Pure Cotton, Washed, Snow Wash, Drawstring, Long, Loose, Mid Waist, Spring, Autumn, Winter
Print Size: 40*52 cm",69.99,USD,998,"islamic_pants,arabic_pants,wide_leg_sweatpants,muslim_gym_clothes,sport_hijab_outfit,modest_gym_clothes,muslim_sportswear,baggy_sweatpants,baggy_joggers,vintage_sweatpants,baggy_sweats,arabic_streetwear,muslim_streetwear",Cotton,https://i.etsystatic.com/34343828/r/il/384941/8086488235/il_fullxfull.8086488235_q9xw.jpg,https://i.etsystatic.com/34343828/r/il/ff57b4/8038575100/il_fullxfull.8038575100_5fhs.jpg,https://i.etsystatic.com/34343828/r/il/116169/8086488253/il_fullxfull.8086488253_3eq0.jpg,https://i.etsystatic.com/34343828/r/il/4a2776/8038575058/il_fullxfull.8038575058_mqhm.jpg,https://i.etsystatic.com/34343828/r/il/eb41b3/7938309108/il_fullxfull.7938309108_i71m.jpg,https://i.etsystatic.com/34343828/r/il/7a7c99/7938309142/il_fullxfull.7938309142_aukf.jpg,https://i.etsystatic.com/34343828/r/il/8c48f8/7986266479/il_fullxfull.7986266479_35fr.jpg,https://i.etsystatic.com/34343828/r/il/f1c39a/7938309406/il_fullxfull.7938309406_71qa.jpg,https://i.etsystatic.com/34343828/r/il/baa151/7986266605/il_fullxfull.7986266605_4tvv.jpg,https://i.etsystatic.com/34343828/r/il/2fcc03/7986266703/il_fullxfull.7986266703_rulz.jpg,Color,"Primary color","Black,Blue","Custom Property",size,"S,M,L,XL,2XL","260422PODPX3316#015,260422PODPX3316#013,260422PODPX3316#011,260422PODPX3316#005,260422PODPX3316#003,260422PODPX3316#014,260422PODPX3316#012,260422PODPX3316#004,260422PODPX3316#002,260422PODPX3316#001"
"Arabic Hoodie - Oversized Acid Wash Islamic Streetwear","This Arabic hoodie features “Wal-‘aadiyati dabḥā” from Surah Al-‘Adiyat, paired with a bold racing horse graphic on an oversized acid wash silhouette. Designed as Islamic streetwear with a thick 100% cotton feel, this piece represents strength, speed, intention, and unstoppable drive.

Gender: Unisex
Model: Loose
Fabric: 100% cotton
Fabric Weight: 11.8 oz/yd² (400 g/m²)
Fabric Thickness: Thick
Care Instructions: Machine wash at 30°C (gentle cycle); Do not bleach; Tumble dry low;  Iron at low temperature, avoid ironing on print; Do not dry clean
Features: Basics, Casual, Street, Daily Casual, Outdoor, School, Office, Pure Cotton, Frayed, Snow Wash, Pocket, Long Sleeve, Drop Shoulder, Hooded, Regular, Oversized, Spring, Autumn
Print Size: 40*52 cm",84.99,USD,997,"Arabic_hoodie,islamic_hoodie,arabic_calligraphy,modest_gym_wear,muslim_streetwear,Palestine_hoodie,Keffiyeh_hoodie,extra_thick_hoodie,acid_wash_hoodie,arabic_text_hoodie,graphic_hoodie,oversized_sweatshirt,grunge_hoodie",Cotton,https://i.etsystatic.com/34343828/r/il/1b0e1f/7382815243/il_fullxfull.7382815243_3voj.jpg,https://i.etsystatic.com/34343828/r/il/5c9512/8025105114/il_fullxfull.8025105114_rz4q.jpg,https://i.etsystatic.com/34343828/r/il/072ad2/8025104964/il_fullxfull.8025104964_syvk.jpg,https://i.etsystatic.com/34343828/r/il/f7e867/7382815259/il_fullxfull.7382815259_dz5b.jpg,https://i.etsystatic.com/34343828/r/il/2dff07/7382815283/il_fullxfull.7382815283_shn3.jpg,https://i.etsystatic.com/34343828/r/il/de530c/7334872840/il_fullxfull.7334872840_lypu.jpg,https://i.etsystatic.com/34343828/r/il/0ea64e/7382815343/il_fullxfull.7382815343_g7m2.jpg,https://i.etsystatic.com/34343828/r/il/18ebff/7334872912/il_fullxfull.7334872912_5qge.jpg,https://i.etsystatic.com/34343828/r/il/a299e4/7334872944/il_fullxfull.7334872944_mwej.jpg,,Color,"Primary color",Black,"Custom Property",size,"S,M,L,XL,2XL","251029PODRA1855#002,251029PODRA1855#003,251029PODRA1855#001,251029PODRA1855#004,251029PODRA1855#005"
